ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,PAYMENTFULLNAME,FLAG,WORTH,YEAR_BIRTH,name,age,city
10184.0,24.0,100.0,11.0,3496.32,11/14/2003,Shipped,Qui_4,11.0,2003.0,Trucks and Buses,127.0,S24_2300,Office Supplies,Pen,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Unknown,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium,Roel JosePedro,EXPENSIVE,GOOD,1987.0,,,
10312.0,37.0,100.0,4.0,3711.1,10/21/2004,Shipped,Qui_4,10.0,2004.0,Vintage Cars,101.0,S18_2949,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,Nelson Valarie,EXPENSIVE,GOOD,1963.0,,,
10287.0,20.0,67.97,11.0,1359.4,8/30/2004,Shipped,Qui_3,8.0,2004.0,Classic Cars,61.0,S24_3371,Office Supplies,Eraser,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Unknown,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small,Holz Michael,EXPENSIVE,GOOD,1987.0,,,
10416.0,41.0,100.0,3.0,5642.83,5/10/2005,Shipped,Qui_2,5.0,2005.0,Planes,118.0,S700_2834,Technology,Desktop,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,Moroni Maurizio,EXPENSIVE,GOOD,1960.0,,,
10153.0,20.0,100.0,11.0,4904.0,9/28/2003,Shipped,Qui_3,9.0,2003.0,Classic Cars,207.0,S12_1108,Furniture,Chair,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1971.0,,,
10126.0,43.0,65.02,2.0,2795.86,5/28/2003,Shipped,Qui_2,5.0,2003.0,Trucks and Buses,60.0,S18_2432,Furniture,Table,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Unknown,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,Sommer Mart¡n,EXPENSIVE,GOOD,1988.0,,,
10412.0,30.0,36.07,6.0,1082.1,5/3/2005,Shipped,Qui_2,5.0,2005.0,Classic Cars,35.0,S24_2840,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,CHEAP,GOOD,1989.0,,,
10304.0,39.0,100.0,3.0,6396.0,10/11/2004,Shipped,Qui_4,10.0,2004.0,Trucks and Buses,136.0,S12_1666,Furniture,Cabinet,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Unknown,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,Tonini Daniel,EXPENSIVE,GOOD,1986.0,,,
10373.0,32.0,84.41,15.0,2701.12,1/31/2005,Shipped,Qui_1,1.0,2005.0,Ships,90.0,S700_2047,Technology,Tablet,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Koskitalo Pirkko,EXPENSIVE,GOOD,1966.0,,,
10206.0,28.0,100.0,3.0,4056.36,12/5/2003,Shipped,Qui_4,12.0,2003.0,Trucks and Buses,136.0,S12_1666,Furniture,Cabinet,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Unknown,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Medium,Tannamuri Yoshi,EXPENSIVE,GOOD,1967.0,,,
10329.0,30.0,87.78,7.0,2633.4,11/15/2004,Shipped,Qui_4,11.0,2004.0,Motorcycles,112.0,S24_1578,Office Supplies,Eraser,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,,Yu,Kwai,Small,Yu Kwai,EXPENSIVE,GOOD,1963.0,,,
10333.0,24.0,79.86,8.0,1916.64,11/18/2004,Shipped,Qui_4,11.0,2004.0,Vintage Cars,50.0,S18_4668,Furniture,Cabinet,Mini Wheels Co.,6505555787,5557 North Pendale Street,Unknown,San Francisco,CA,,USA,,Murphy,Julie,Small,Murphy Julie,EXPENSIVE,GOOD,1976.0,,,
10314.0,35.0,66.49,9.0,2327.15,10/22/2004,Shipped,Qui_4,10.0,2004.0,Trains,62.0,S32_3207,Office Supplies,Pen,Heintze Collectables,86 21 3555,Smagsloget 45,Unknown,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,Ibsen Palle,EXPENSIVE,GOOD,1969.0,,,
10424.0,49.0,100.0,3.0,7969.36,5/31/2005,In Process,Qui_2,5.0,2005.0,Trucks and Buses,136.0,S12_1666,Furniture,Cabinet,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,Freyre Diego,EXPENSIVE,GOOD,1967.0,,,
10211.0,28.0,100.0,4.0,3745.28,1/15/2004,Shipped,Qui_1,1.0,2004.0,Classic Cars,146.0,S18_3482,Furniture,Bookshelf,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Unknown,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,Perrier Dominique,EXPENSIVE,GOOD,1984.0,,,
10419.0,10.0,100.0,11.0,1092.2,5/17/2005,Shipped,Qui_2,5.0,2005.0,Classic Cars,117.0,S12_3380,Furniture,Bookshelf,Salzburg Collectables,6562-9555,Geislweg 14,Unknown,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,Pipps Georg,EXPENSIVE,GOOD,1965.0,,,
10239.0,21.0,93.28,5.0,1958.88,4/12/2004,Shipped,Qui_2,4.0,2004.0,Classic Cars,115.0,S12_4675,Furniture,Cabinet,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Koskitalo Pirkko,EXPENSIVE,GOOD,1972.0,,,
10161.0,25.0,100.0,2.0,2759.75,10/17/2003,Shipped,Qui_4,10.0,2003.0,Classic Cars,117.0,S24_2887,Office Supplies,Ruler,Heintze Collectables,86 21 3555,Smagsloget 45,Unknown,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,Ibsen Palle,EXPENSIVE,GOOD,1987.0,,,
10367.0,49.0,56.3,1.0,2758.7,1/12/2005,Resolved,Qui_1,1.0,2005.0,Classic Cars,124.0,S18_1589,Furniture,Bookshelf,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,,Young,Julie,Small,Young Julie,CHEAP,GOOD,1961.0,,,
10223.0,29.0,100.0,8.0,3199.86,2/20/2004,Shipped,Qui_1,2.0,2004.0,Planes,118.0,S700_2834,Technology,Desktop,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Ferguson Peter,EXPENSIVE,GOOD,1968.0,,,
10342.0,40.0,100.0,2.0,6454.4,11/24/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,141.0,S18_1129,Furniture,Table,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Ferguson Peter,EXPENSIVE,GOOD,1998.0,,,
10333.0,39.0,100.0,1.0,4424.16,11/18/2004,Shipped,Qui_4,11.0,2004.0,Vintage Cars,97.0,S24_4258,Office Supplies,Pencil,Mini Wheels Co.,6505555787,5557 North Pendale Street,Unknown,San Francisco,CA,,USA,,Murphy,Julie,Medium,Murphy Julie,EXPENSIVE,GOOD,1992.0,,,
10329.0,33.0,100.0,14.0,3607.56,11/15/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,79.0,S12_3990,Furniture,Bookshelf,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,,Yu,Kwai,Medium,Yu Kwai,EXPENSIVE,GOOD,1979.0,,,
10331.0,46.0,100.0,6.0,6434.02,11/17/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,141.0,S18_1129,Furniture,Table,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Unknown,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,Hernandez Rosa,EXPENSIVE,GOOD,1979.0,,,
10358.0,41.0,100.0,1.0,4428.0,12/10/2004,Shipped,Qui_4,12.0,2004.0,Trucks and Buses,96.0,S32_1268,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1969.0,,,
10312.0,35.0,53.72,6.0,1880.2,10/21/2004,Shipped,Qui_4,10.0,2004.0,Vintage Cars,62.0,S18_2957,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,Nelson Valarie,CHEAP,GOOD,1984.0,,,
10103.0,46.0,100.0,16.0,4791.82,1/29/2003,Shipped,Qui_1,1.0,2003.0,Vintage Cars,99.0,S18_3320,Furniture,Table,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Unknown,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,Bergulfsen Jonas,EXPENSIVE,GOOD,1988.0,,,
10331.0,32.0,100.0,4.0,5026.56,11/17/2004,Shipped,Qui_4,11.0,2004.0,Motorcycles,102.0,S32_4485,Office Supplies,Ruler,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Unknown,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,Hernandez Rosa,EXPENSIVE,GOOD,1981.0,,,
10295.0,26.0,75.34,4.0,1958.84,9/10/2004,Shipped,Qui_3,9.0,2004.0,Ships,66.0,S700_1138,Technology,Desktop,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,,Yoshido,Juri,Small,Yoshido Juri,EXPENSIVE,GOOD,1971.0,,,
10342.0,38.0,100.0,11.0,6276.46,11/24/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,148.0,S18_4721,Furniture,Table,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Ferguson Peter,EXPENSIVE,GOOD,1988.0,,,
10284.0,21.0,55.96,10.0,1175.16,8/21/2004,Shipped,Qui_3,8.0,2004.0,Planes,68.0,S24_3949,Office Supplies,Pencil,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,Klaeboe Jan,CHEAP,GOOD,1961.0,,,
10209.0,33.0,88.71,4.0,2927.43,1/9/2004,Shipped,Qui_1,1.0,2004.0,Ships,90.0,S700_2047,Technology,Tablet,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Unknown,Los Angeles,CA,,USA,,Chandler,Michael,Small,Chandler Michael,EXPENSIVE,GOOD,1978.0,,,
10141.0,47.0,100.0,8.0,6287.66,8/1/2003,Shipped,Qui_3,8.0,2003.0,Trucks and Buses,122.0,S18_2319,Furniture,Chair,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Unknown,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,Suominen Kalle,EXPENSIVE,GOOD,1995.0,,,
10322.0,50.0,100.0,6.0,12536.5,11/4/2004,Shipped,Qui_4,11.0,2004.0,Vintage Cars,127.0,S18_2325,Furniture,Table,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,,Young,Valarie,Large,Young Valarie,EXPENSIVE,EXCELLENT,1986.0,,,
10102.0,41.0,50.14,1.0,2055.74,1/10/2003,Shipped,Qui_1,1.0,2003.0,Vintage Cars,53.0,S18_1367,Furniture,Cabinet,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small,Frick Michael,CHEAP,GOOD,1976.0,,,
10192.0,46.0,100.0,5.0,5566.0,11/20/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,107.0,S24_3432,Office Supplies,Lamp,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,,Young,Valarie,Medium,Young Valarie,EXPENSIVE,GOOD,1974.0,,,
10321.0,33.0,100.0,11.0,5700.09,11/4/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,169.0,S18_3232,Furniture,Table,FunGiftIdeas.com,5085552555,1785 First Street,Unknown,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium,Benitez Violeta,EXPENSIVE,GOOD,1961.0,,,
10183.0,23.0,100.0,8.0,5372.57,11/13/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,214.0,S10_1949,Furniture,Desk,"Classic Gift Ideas, Inc",2155554695,782 First Street,Unknown,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Medium,Cervantes Francisca,EXPENSIVE,GOOD,1988.0,,,
10141.0,40.0,94.62,1.0,3784.8,8/1/2003,Shipped,Qui_3,8.0,2003.0,Classic Cars,118.0,S24_4048,Office Supplies,Pencil,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Unknown,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,Suominen Kalle,EXPENSIVE,GOOD,1966.0,,,
10291.0,47.0,100.0,12.0,5713.79,9/8/2004,Shipped,Qui_3,9.0,2004.0,Vintage Cars,101.0,S18_2949,Furniture,Desk,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,Larsson Maria,EXPENSIVE,GOOD,1993.0,,,
10148.0,29.0,81.25,2.0,2356.25,9/11/2003,Shipped,Qui_3,9.0,2003.0,Classic Cars,71.0,S18_4933,Furniture,Table,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,O'Hara Anna,EXPENSIVE,GOOD,1969.0,,,
10263.0,34.0,58.75,6.0,1997.5,6/28/2004,Shipped,Qui_2,6.0,2004.0,Motorcycles,60.0,S18_2625,Furniture,Table,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Unknown,Bridgewater,CT,97562,USA,,King,Julie,Small,King Julie,CHEAP,GOOD,1999.0,,,
10135.0,42.0,100.0,7.0,8008.56,7/2/2003,Shipped,Qui_3,7.0,2003.0,Classic Cars,194.0,S12_1099,Furniture,Bookshelf,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,Nelson Valarie,EXPENSIVE,GOOD,1979.0,,,
10253.0,26.0,100.0,5.0,3054.48,6/1/2004,Cancelled,Qui_2,6.0,2004.0,Classic Cars,141.0,S18_1129,Furniture,Table,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,Devon Elizabeth,EXPENSIVE,GOOD,1964.0,,,
10253.0,39.0,100.0,8.0,5148.0,6/1/2004,Cancelled,Qui_2,6.0,2004.0,Classic Cars,140.0,S24_3856,Office Supplies,Pencil,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,Devon Elizabeth,EXPENSIVE,GOOD,1992.0,,,
10308.0,47.0,43.64,11.0,2051.08,10/15/2004,Shipped,Qui_4,10.0,2004.0,Vintage Cars,43.0,S50_1341,Accessories,Keyboard,Mini Classics,9145554562,3758 North Pendale Street,Unknown,White Plains,NY,24067,USA,,Frick,Steve,Small,Frick Steve,CHEAP,GOOD,1968.0,,,
10380.0,21.0,47.18,8.0,990.78,2/16/2005,Shipped,Qui_1,2.0,2005.0,Vintage Cars,168.0,S18_2795,Furniture,Bookshelf,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,CHEAP,GOOD,1978.0,,,
10273.0,42.0,62.16,5.0,2610.72,7/21/2004,Shipped,Qui_3,7.0,2004.0,Ships,72.0,S700_2610,Technology,Laptop,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Unknown,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,Dewey Catherine,CHEAP,GOOD,1976.0,,,
10284.0,31.0,71.81,1.0,2226.11,8/21/2004,Shipped,Qui_3,8.0,2004.0,Planes,84.0,S18_2581,Furniture,Bookshelf,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,Klaeboe Jan,EXPENSIVE,GOOD,1991.0,,,
10306.0,35.0,59.51,6.0,2082.85,10/14/2004,Shipped,Qui_4,10.0,2004.0,Ships,54.0,S72_3212,Accessories,Headphone,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,Ashworth Victoria,CHEAP,GOOD,1962.0,,,
10195.0,35.0,100.0,9.0,3608.15,11/25/2003,Shipped,Qui_4,11.0,2003.0,Trucks and Buses,122.0,S18_2319,Furniture,Chair,Mini Classics,9145554562,3758 North Pendale Street,Unknown,White Plains,NY,24067,USA,,Frick,Steve,Medium,Frick Steve,EXPENSIVE,GOOD,1999.0,,,
10278.0,29.0,90.86,10.0,2634.94,8/6/2004,Shipped,Qui_3,8.0,2004.0,Classic Cars,77.0,S18_1889,Furniture,Bookshelf,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,,King,Sue,Small,King Sue,EXPENSIVE,GOOD,1971.0,,,
10100.0,30.0,100.0,3.0,5151.0,1/6/2003,Shipped,Qui_1,1.0,2003.0,Vintage Cars,170.0,S18_1749,Furniture,Desk,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,,Young,Valarie,Medium,Young Valarie,EXPENSIVE,GOOD,1978.0,,,
10225.0,25.0,99.82,7.0,2495.5,2/22/2004,Shipped,Qui_1,2.0,2004.0,Classic Cars,117.0,S12_3380,Furniture,Bookshelf,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Unknown,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small,Holz Michael,EXPENSIVE,GOOD,1968.0,,,
10235.0,25.0,100.0,8.0,2580.25,4/2/2004,Shipped,Qui_2,4.0,2004.0,Planes,91.0,S700_1691,Technology,Smart phone,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small,Lincoln Elizabeth,EXPENSIVE,GOOD,1966.0,,,
10339.0,45.0,96.92,11.0,4361.4,11/23/2004,Shipped,Qui_4,11.0,2004.0,Planes,68.0,S24_3949,Office Supplies,Pencil,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,Shimamura Akiko,EXPENSIVE,GOOD,1983.0,,,
10339.0,29.0,99.69,14.0,2891.01,11/23/2004,Shipped,Qui_4,11.0,2004.0,Vintage Cars,65.0,S24_3420,Office Supplies,Lamp,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,Shimamura Akiko,EXPENSIVE,GOOD,1963.0,,,
10398.0,34.0,40.22,1.0,1367.48,3/30/2005,Shipped,Qui_1,3.0,2005.0,Planes,49.0,S72_1253,Accessories,Keyboard,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Unknown,Reims,,51100,France,EMEA,Henriot,Paul,Small,Henriot Paul,CHEAP,GOOD,1977.0,,,
10251.0,44.0,100.0,5.0,5756.52,5/18/2004,Shipped,Qui_2,5.0,2004.0,Motorcycles,118.0,S10_2016,Furniture,Chair,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,,Brown,William,Medium,Brown William,EXPENSIVE,GOOD,1977.0,,,
10401.0,11.0,100.0,8.0,1135.31,4/3/2005,On Hold,Qui_2,4.0,2005.0,Planes,91.0,S700_1691,Technology,Smart phone,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,,Brown,William,Small,Brown William,EXPENSIVE,GOOD,1998.0,,,
10153.0,42.0,100.0,12.0,5393.64,9/28/2003,Shipped,Qui_3,9.0,2003.0,Classic Cars,151.0,S12_3148,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1991.0,,,
10139.0,49.0,43.13,6.0,2113.37,7/16/2003,Shipped,Qui_3,7.0,2003.0,Vintage Cars,53.0,S18_1367,Furniture,Cabinet,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,Huxley Adrian,CHEAP,GOOD,1993.0,,,
10232.0,22.0,100.0,6.0,3606.02,3/20/2004,Shipped,Qui_1,3.0,2004.0,Vintage Cars,136.0,S18_3140,Furniture,Desk,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,Bennett Helen,EXPENSIVE,GOOD,1994.0,,,
10204.0,35.0,100.0,15.0,5735.8,12/2/2003,Shipped,Qui_4,12.0,2003.0,Classic Cars,141.0,S18_3685,Furniture,Bookshelf,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,Young Jeff,EXPENSIVE,GOOD,1966.0,,,
10193.0,44.0,100.0,11.0,4642.88,11/21/2003,Shipped,Qui_4,11.0,2003.0,Vintage Cars,127.0,S18_2325,Furniture,Table,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Unknown,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,Connery Sean,EXPENSIVE,GOOD,1999.0,,,
10282.0,39.0,100.0,10.0,4797.39,8/20/2004,Shipped,Qui_3,8.0,2004.0,Classic Cars,118.0,S24_4048,Office Supplies,Pencil,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,Nelson Valarie,EXPENSIVE,GOOD,1986.0,,,
10342.0,26.0,55.95,8.0,1454.7,11/24/2004,Shipped,Qui_4,11.0,2004.0,Motorcycles,62.0,S18_3782,Furniture,Bookshelf,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,Ferguson Peter,CHEAP,GOOD,1976.0,,,
10181.0,37.0,42.67,8.0,1578.79,11/12/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,37.0,S24_2972,Office Supplies,Eraser,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Unknown,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,Oeztan Veysel,CHEAP,GOOD,1977.0,,,
10316.0,34.0,82.21,4.0,2795.14,11/1/2004,Shipped,Qui_4,11.0,2004.0,Planes,91.0,S700_1691,Technology,Smart phone,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,Bennett Helen,EXPENSIVE,GOOD,1972.0,,,
10293.0,24.0,100.0,4.0,2819.28,9/9/2004,Shipped,Qui_3,9.0,2004.0,Vintage Cars,136.0,S18_3140,Furniture,Desk,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Unknown,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,Accorti Paolo,EXPENSIVE,GOOD,1978.0,,,
10143.0,28.0,66.19,6.0,1853.32,8/10/2003,Shipped,Qui_3,8.0,2003.0,Planes,68.0,S24_3949,Office Supplies,Pencil,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,,Tam,Wing C,Small,Tam WingC,EXPENSIVE,GOOD,1972.0,,,
10133.0,23.0,100.0,1.0,2642.01,6/27/2003,Shipped,Qui_2,6.0,2003.0,Motorcycles,99.0,S32_1374,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,EXPENSIVE,GOOD,1979.0,,,
10374.0,22.0,53.3,4.0,1172.6,2/2/2005,Shipped,Qui_1,2.0,2005.0,Motorcycles,60.0,S18_2625,Furniture,Table,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,Unknown,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small,Calaghan Tony,CHEAP,GOOD,1983.0,,,
10243.0,47.0,100.0,2.0,6154.18,4/26/2004,Shipped,Qui_2,4.0,2004.0,Vintage Cars,127.0,S18_2325,Furniture,Table,Diecast Collectables,6175552555,6251 Ingle Ln.,Unknown,Boston,MA,51003,USA,,Franco,Valarie,Medium,Franco Valarie,EXPENSIVE,GOOD,1985.0,,,
10164.0,49.0,54.94,5.0,2692.06,10/21/2003,Resolved,Qui_4,10.0,2003.0,Trucks and Buses,64.0,S32_3522,Office Supplies,Lamp,Mini Auto Werke,7675-3555,Kirchgasse 6,Unknown,Graz,,8010,Austria,EMEA,Mendel,Roland,Small,Mendel Roland,CHEAP,GOOD,1963.0,,,
10165.0,48.0,94.92,10.0,4556.16,10/22/2003,Shipped,Qui_4,10.0,2003.0,Trucks and Buses,115.0,S50_1392,Accessories,Adapter,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,Natividad Eric,EXPENSIVE,GOOD,1983.0,,,
10115.0,27.0,100.0,3.0,2843.91,4/4/2003,Shipped,Qui_2,4.0,2003.0,Trucks and Buses,115.0,S50_1392,Accessories,Adapter,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small,Hernandez Maria,EXPENSIVE,GOOD,1979.0,,,
10259.0,30.0,100.0,3.0,5697.9,6/15/2004,Shipped,Qui_2,6.0,2004.0,Classic Cars,163.0,S18_2238,Furniture,Table,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,Victorino Wendy,EXPENSIVE,GOOD,1982.0,,,
